504.91	32.634	385.288	312.659	314.846	95.094
505.26	32.604	392.163	315.439	313.224	94.765
505.6	32.678	399.299	318.359	311.802	94.594
505.95	32.659	406.452	321.028	310.279	94.232
506.3	32.823	413.777	323.782	308.802	94.116
506.65	32.815	420.819	326.483	307.112	93.821
506.99	33.034	427.755	329.382	305.324	93.727
507.34	33.137	434.296	331.894	303.324	93.41
507.69	33.323	441.188	334.482	301.257	93.149
508.03	33.293	447.963	336.805	299.101	92.665
508.38	33.356	454.743	338.915	297.135	92.472
508.73	33.193	461.285	340.683	294.624	92.132
509.07	33.323	467.899	342.604	292.057	91.938
509.42	33.393	474.363	344.428	289.346	91.465
509.77	33.489	481.055	346.293	286.746	90.938
510.12	33.415	487.841	347.694	284.068	90.287
510.46	33.6	495.043	349.415	281.646	89.861
510.81	33.537	501.974	350.983	278.968	89.454
511.16	33.545	509.388	352.77	276.335	89.138
511.5	33.504	516.919	354.494	273.568	88.51
511.85	33.734	524.466	356.448	271.357	88.205
512.19	33.704	532.074	358.405	268.979	87.821
512.54	33.667	540.077	360.493	266.968	87.461
512.89	33.559	548.252	362.339	264.968	87.043
513.23	33.545	556.843	364.504	262.957	86.838
513.58	33.293	565.419	366.383	260.779	86.465
513.93	33.434	574.588	368.437	258.857	86.227
514.27	33.571	583.785	370.494	256.89	85.932
514.62	33.667	593.455	372.926	255.179	86.016
514.97	33.648	603.43	375.405	253.29	85.81
515.31	33.867	613.799	378.07	251.779	85.705
515.66	33.926	624.03	380.494	249.935	85.41
516	34.223	634.321	382.97	248.235	85.338
516.35	34.482	644.73	385.239	246.712	84.899
516.7	34.778	655.532	387.959	245.268	84.583
517.04	34.804	666.085	390.617	243.69	84.121
517.39	34.945	676.732	393.115	242.313	83.883
517.73	35.082	687.141	395.461	240.724	83.421
518.08	35.323	697.555	397.97	239.09	83.116
518.43	35.337	707.719	400.094	237.112	82.732
518.77	35.567	718.21	402.515	235.346	82.638
519.12	35.548	729.041	404.75	233.301	82.232
519.46	35.623	739.799	407.026	231.235	82.038
519.81	35.504	749.985	408.928	229.035	81.676
520.15	35.523	760.032	410.615	226.935	81.405
520.5	35.426	769.963	411.794	224.512	80.876
520.84	35.511	779.855	412.804	222.224	80.394
521.19	35.404	789.341	413.305	219.812	79.876
521.54	35.4	798.977	413.893	217.768	79.305
521.88	35.282	808.374	414.05	215.579	78.61
522.23	35.345	817.366	414.426	213.379	78.249
522.57	35.159	825.985	414.528	210.879	77.765
522.92	35.356	835.088	414.459	208.568	77.372
523.26	35.404	844.374	414.383	206.057	76.732
523.61	35.478	853.621	414.815	203.657	76.383
523.95	35.326	862.652	415.172	200.968	75.987
524.3	35.378	872.132	415.615	198.602	75.727
524.64	35.359	881.485	415.728	196.057	75.299
524.99	35.323	890.855	416.026	193.446	74.883
525.33	35.171	900.219	416.128	190.746	74.321
525.68	35.234	909.921	416.282	188.179	73.972
526.02	35.059	919.263	416.283	185.512	73.343
526.37	35.045	928.732	416.193	183.157	73.016
526.71	34.971	938.552	415.861	180.824	72.499
527.06	35.145	949.321	415.67	178.646	72.049
527.4	35.137	960.33	415.339	176.268	71.243
527.75	35.323	971.699	415.137	174.057	70.783
528.09	35.426	983.463	415.061	171.979	70.299
528.44	35.745	996.099	415.404	170.257	70.105
528.78	35.848	1009.04	415.828	168.69	69.71
529.12	36.078	1022.98	416.67	167.235	69.538
529.47	36.059	1037.56	417.805	165.535	69.243
529.81	36.167	1052.6	419.082	164.046	69.149
530.16	36.071	1067.67	420.361	162.59	69.132
530.5	36.3	1083.6	422.07	161.491	69.338
530.85	36.337	1100.31	423.928	160.257	69.232
531.19	36.556	1117.75	425.97	159.224	69.561
531.53	36.493	1135.46	427.772	158.212	69.754
531.88	36.789	1154.21	429.748	157.29	70.094
532.22	37.015	1173.23	431.517	156.335	70.432
532.57	37.5	1192.75	433.437	155.768	70.983
532.91	37.826	1213.03	435.672	154.957	71.365
533.26	38.378	1234.03	438.048	154.335	71.683
533.6	38.593	1255.15	440.428	153.646	71.943
533.94	38.9	1276.9	443.282	153.157	72.549
534.29	39.171	1298.74	445.972	152.557	72.887
534.63	39.734	1321.18	448.87	152.102	73.272
534.98	40.115	1343.66	451.683	151.501	73.51
535.32	40.534	1366.43	454.782	150.868	73.983
535.66	40.804	1389.88	457.85	150.068	74.343
536.01	41.267	1413.61	460.993	149.757	74.916
536.35	41.593	1437.3	464.017	149.368	75.387
536.69	42.223	1461.27	466.982	149.002	75.949
537.04	42.771	1484.98	469.539	148.601	76.387
537.38	43.278	1509.32	472.193	148.413	77.072
537.72	43.559	1533.53	474.583	147.957	77.454
538.07	44	1557.59	477.037	147.768	78.049
538.41	44.271	1581.67	479.494	147.612	78.421
538.75	44.656	1605.63	481.982	147.513	78.861
539.1	44.848	1629.14	483.928	147.012	79.021
539.44	45.134	1652.92	485.948	146.668	79.461
539.78	45.215	1676.41	487.761	146.101	79.832
540.13	45.5	1699.43	489.47	145.568	80.261
540.47	45.804	1721.57	490.839	144.879	80.51
540.81	46.289	1743.34	492.393	144.379	81.161
541.16	46.582	1764.58	493.55	143.59	81.699
541.5	47.078	1785.45	494.448	143.035	82.449
541.84	47.426	1805.31	494.872	142.379	83.132
542.19	47.967	1824.84	495.304	141.757	83.938
542.53	48.404	1843.73	495.261	140.812	84.476
542.87	49	1862.46	495.215	140.135	85.161
543.21	49.348	1880.95	494.85	139.135	85.665
543.56	49.789	1898.8	494.493	138.257	86.216
543.9	50.059	1916.18	493.917	137.412	86.51
544.24	50.445	1933.55	493.582	136.702	87.049
544.59	50.726	1949.98	492.661	135.523	87.432
544.93	51.167	1966.07	491.659	134.413	87.805
545.27	51.482	1981.74	490.561	133.301	88.043
545.61	51.823	1997.07	489.582	132.379	88.505
545.96	52.059	2011.46	488.339	131.212	88.787
546.3	52.611	2025.52	487.259	130.446	89.416
546.64	53.004	2039.38	485.739	129.446	89.665
546.98	53.467	2052.89	483.904	128.335	89.972
547.33	53.771	2066.14	481.628	127.124	90.01
547.67	54.234	2079.65	479.648	126.124	90.227
548.01	54.571	2092.17	477.439	124.968	90.31
548.35	55	2104.1	475.193	123.935	90.605
548.69	55.282	2115.68	472.828	122.79	90.765
549.04	55.711	2127.41	470.226	121.768	91.127
549.38	55.893	2138.81	467.25	120.479	91.032
549.72	56.256	2149.98	464.937	119.457	91.172
550.06	56.459	2160.19	462.539	118.335	91.287
550.41	56.867	2169.64	460.148	117.279	91.572
550.75	57.159	2178.46	457.439	116.224	91.576
551.09	57.556	2187.72	454.826	115.446	91.838
551.43	57.859	2196.84	451.95	114.412	91.932
